id,type,domain,enabled,date_added,date_modified,comment
3429,1,r4.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3430,1,r5.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3431,1,r6.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3432,1,r7.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3433,1,r8.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3434,1,r9.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3435,1,r10.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3436,1,r11.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3437,1,r12.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3438,1,r13.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3439,1,r14.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3440,1,r15.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3441,1,r16.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3442,1,r17.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3443,1,r18.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3444,1,r19.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3445,1,r20.sn-hp57kn7e.googlevideo.com,1,1618325375,1618325375,
3446,1,r1.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3447,1,r2.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3448,1,r3.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3449,1,r4.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3450,1,r5.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3451,1,r6.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3452,1,r7.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3453,1,r8.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3454,1,r9.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3455,1,r10.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3456,1,r11.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3457,1,r12.sn-5hnekn7d.googlevideo.com,1,1618325375,1618325375,
3458,1,r13.sn-5hnekn7d.googlevideo.com,1,1618325376,1618325376,
3459,1,r14.sn-5hnekn7d.googlevideo.com,1,1618325376,1618325376,
3460,1,r15.sn-5hnekn7d.googlevideo.com,1,1618325376,1618325376,
3461,1,r16.sn-5hnekn7d.googlevideo.com,1,1618325376,1618325376,
3462,1,r17.sn-5hnekn7d.googlevideo.com,1,1618325376,1618325376,
3463,1,r18.sn-5hnekn7d.googlevideo.com,1,1618325376,1618325376,
3464,1,r19.sn-5hnekn7d.googlevideo.com,1,1618325376,1618325376,
3465,1,r20.sn-5hnekn7d.googlevideo.com,1,1618325376,1618325376,
3466,1,r1---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3467,1,r2---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3468,1,r3---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3469,1,r4---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3470,1,r5---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3471,1,r6---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3472,1,r7---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3473,1,r8---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3474,1,r9---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3475,1,r10---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3476,1,r11---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3477,1,r12---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3478,1,r13---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3479,1,r14---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3480,1,r15---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3481,1,r16---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3482,1,r17---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3483,1,r18---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3484,1,r19---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3485,1,r20---sn-4g5edn7y.googlevideo.com,1,1618325376,1618325376,
3486,1,r1---sn-p5qs7n76.googlevideo.com,1,1618325376,1618325376,
3487,1,r2---sn-p5qs7n76.googlevideo.com,1,1618325376,1618325376,
3488,1,r3---sn-p5qs7n76.googlevideo.com,1,1618325376,1618325376,
3489,1,r4---sn-p5qs7n76.googlevideo.com,1,1618325376,1618325376,
3490,1,r5---sn-p5qs7n76.googlevideo.com,1,1618325376,1618325376,
3491,1,r6---sn-p5qs7n76.googlevideo.com,1,1618325376,1618325376,
3492,1,r7---sn-p5qs7n76.googlevideo.com,1,1618325376,1618325376,
3493,1,r8---sn-p5qs7n76.googlevideo.com,1,1618325376,1618325376,
3494,1,r9---sn-p5qs7n76.googlevideo.com,1,1618325376,1618325376,
3495,1,r10---sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3496,1,r11---sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3497,1,r12---sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3498,1,r13---sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3499,1,r14---sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3500,1,r15---sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3501,1,r16---sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3502,1,r17---sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3503,1,r18---sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3504,1,r19---sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3505,1,r20---sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3506,1,r1.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3507,1,r2.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3508,1,r3.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3509,1,r4.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3510,1,r5.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3511,1,r6.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3512,1,r7.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3513,1,r8.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3514,1,r9.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3515,1,r10.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3516,1,r11.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3517,1,r12.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3518,1,r13.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3519,1,r14.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3520,1,r15.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3521,1,r16.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3522,1,r17.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3523,1,r18.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3524,1,r19.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3525,1,r20.sn-4g5edn7y.googlevideo.com,1,1618325377,1618325377,
3526,1,r1.sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3527,1,r2.sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3528,1,r3.sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3529,1,r4.sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3530,1,r5.sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3531,1,r6.sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3532,1,r7.sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3533,1,r8.sn-p5qs7n76.googlevideo.com,1,1618325377,1618325377,
3534,1,r9.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3535,1,r10.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3536,1,r11.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3537,1,r12.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3538,1,r13.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3539,1,r14.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3540,1,r15.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3541,1,r16.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3542,1,r17.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3543,1,r18.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3544,1,r19.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3545,1,r20.sn-p5qs7n76.googlevideo.com,1,1618325378,1618325378,
3546,1,r1---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3547,1,r2---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3548,1,r3---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3549,1,r4---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3550,1,r5---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3551,1,r6---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3552,1,r7---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3553,1,r8---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3554,1,r9---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3555,1,r10---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3556,1,r11---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3557,1,r12---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3558,1,r13---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3559,1,r14---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3560,1,r15---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3561,1,r16---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3562,1,r17---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3563,1,r18---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3564,1,r19---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3565,1,r20---sn-q4flrne7.googlevideo.com,1,1618325378,1618325378,
3566,1,r1---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3567,1,r2---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3568,1,r3---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3569,1,r4---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3570,1,r5---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3571,1,r6---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3572,1,r7---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3573,1,r8---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3574,1,r9---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3575,1,r10---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3576,1,r11---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3577,1,r12---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3578,1,r13---sn-5ualdnle.googlevideo.com,1,1618325378,1618325378,
3579,1,r14---sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3580,1,r15---sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3581,1,r16---sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3582,1,r17---sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3583,1,r18---sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3584,1,r19---sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3585,1,r20---sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3586,1,r1.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3587,1,r2.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3588,1,r3.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3589,1,r4.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3590,1,r5.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3591,1,r6.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3592,1,r7.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3593,1,r8.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3594,1,r9.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3595,1,r10.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3596,1,r11.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3597,1,r12.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3598,1,r13.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3599,1,r14.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3600,1,r15.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3601,1,r16.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3602,1,r17.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3603,1,r18.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3604,1,r19.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3605,1,r20.sn-5ualdnle.googlevideo.com,1,1618325379,1618325379,
3606,1,r1---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3607,1,r2---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3608,1,r3---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3609,1,r4---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3610,1,r5---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3611,1,r6---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3612,1,r7---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3613,1,r8---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3614,1,r9---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3615,1,r10---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3616,1,r11---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3617,1,r12---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3618,1,r13---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3619,1,r14---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3620,1,r15---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3621,1,r16---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3622,1,r17---sn-p5qs7nes.googlevideo.com,1,1618325381,1618325381,
3623,1,r18---sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3624,1,r19---sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3625,1,r20---sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3626,1,r1.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3627,1,r2.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3628,1,r3.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3629,1,r4.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3630,1,r5.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3631,1,r6.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3632,1,r7.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3633,1,r8.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3634,1,r9.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3635,1,r10.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3636,1,r11.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3637,1,r12.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3638,1,r13.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3639,1,r14.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3640,1,r15.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3641,1,r16.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3642,1,r17.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3643,1,r18.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3644,1,r19.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3645,1,r20.sn-p5qs7nes.googlevideo.com,1,1618325382,1618325382,
3646,1,r1---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3647,1,r2---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3648,1,r3---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3649,1,r4---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3650,1,r5---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3651,1,r6---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3652,1,r7---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3653,1,r8---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3654,1,r9---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3655,1,r10---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3656,1,r11---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3657,1,r12---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3658,1,r13---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3659,1,r14---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3660,1,r15---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3661,1,r16---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3662,1,r17---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3663,1,r18---sn-hp57kns7.googlevideo.com,1,1618325382,1618325382,
3664,1,r19---sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3665,1,r20---sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3666,1,r1---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3667,1,r2---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3668,1,r3---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3669,1,r4---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3670,1,r5---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3671,1,r6---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3672,1,r7---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3673,1,r8---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3674,1,r9---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3675,1,r10---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3676,1,r11---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3677,1,r12---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3678,1,r13---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3679,1,r14---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3680,1,r15---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3681,1,r16---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3682,1,r17---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3683,1,r18---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3684,1,r19---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3685,1,r20---sn-vgqskn7z.googlevideo.com,1,1618325383,1618325383,
3686,1,r1.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3687,1,r2.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3688,1,r3.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3689,1,r4.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3690,1,r5.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3691,1,r6.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3692,1,r7.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3693,1,r8.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3694,1,r9.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3695,1,r10.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3696,1,r11.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3697,1,r12.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3698,1,r13.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3699,1,r14.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3700,1,r15.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3701,1,r16.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3702,1,r17.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3703,1,r18.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3704,1,r19.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3705,1,r20.sn-hp57kns7.googlevideo.com,1,1618325383,1618325383,
3706,1,r1---sn-q4fl6n76.googlevideo.com,1,1618325383,1618325383,
3707,1,r2---sn-q4fl6n76.googlevideo.com,1,1618325383,1618325383,
3708,1,r3---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3709,1,r4---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3710,1,r5---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3711,1,r6---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3712,1,r7---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3713,1,r8---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3714,1,r9---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3715,1,r10---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3716,1,r11---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3717,1,r12---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3718,1,r13---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3719,1,r14---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3720,1,r15---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3721,1,r16---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3722,1,r17---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3723,1,r18---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3724,1,r19---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3725,1,r20---sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3726,1,r1.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3727,1,r2.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3728,1,r3.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3729,1,r4.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3730,1,r5.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3731,1,r6.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3732,1,r7.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3733,1,r8.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3734,1,r9.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3735,1,r10.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3736,1,r11.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3737,1,r12.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3738,1,r13.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3739,1,r14.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3740,1,r15.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3741,1,r16.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3742,1,r17.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3743,1,r18.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3744,1,r19.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3745,1,r20.sn-q4fl6n76.googlevideo.com,1,1618325384,1618325384,
3746,1,r1---sn-5uaeznzk.googlevideo.com,1,1618325384,1618325384,
3747,1,r2---sn-5uaeznzk.googlevideo.com,1,1618325384,1618325384,
3748,1,r3---sn-5uaeznzk.googlevideo.com,1,1618325384,1618325384,
3749,1,r4---sn-5uaeznzk.googlevideo.com,1,1618325384,1618325384,
3750,1,r5---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3751,1,r6---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3752,1,r7---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3753,1,r8---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3754,1,r9---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3755,1,r10---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3756,1,r11---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3757,1,r12---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3758,1,r13---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3759,1,r14---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3760,1,r15---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3761,1,r16---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3762,1,r17---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3763,1,r18---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3764,1,r19---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3765,1,r20---sn-5uaeznzk.googlevideo.com,1,1618325385,1618325385,
3766,1,r1---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3767,1,r2---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3768,1,r3---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3769,1,r4---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3770,1,r5---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3771,1,r6---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3772,1,r7---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3773,1,r8---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3774,1,r9---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3775,1,r10---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3776,1,r11---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3777,1,r12---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3778,1,r13---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
3779,1,r14---sn-vgqsenlz.googlevideo.com,1,1618325385,1618325385,
